state,year,month,nothing,D0,D1,D2,D3,D4
NM,10,06,62.8,37.2,10.4,0.0,0.0,0.0
NM,10,07,53.4,46.6,17.7,0.0,0.0,0.0
NM,10,08,79.8,20.2,0.0,0.0,0.0,0.0
NM,10,09,79.1,20.9,0.0,0.0,0.0,0.0
NM,10,10,76.5,23.5,0.0,0.0,0.0,0.0
NM,10,11,72.0,28.0,0.1,0.0,0.0,0.0
NM,10,12,14.4,85.6,26.2,0.0,0.0,0.0
NM,11,01,7.2,92.8,44.1,2.9,0.0,0.0
NM,11,02,7.3,92.7,55.1,25.5,0.0,0.0
NM,11,03,6.8,93.2,78.3,44.1,6.0,0.0
NM,11,04,0.0,100.0,95.0,74.5,36.8,0.0
NM,11,05,0.3,99.7,95.5,87.4,63.6,27.8
NM,11,06,0.4,99.6,95.5,89.0,71.6,46.9
NM,11,07,0.0,100.0,100.0,93.6,79.2,48.3
NM,11,08,0.0,100.0,100.0,92.1,74.5,42.2
NM,11,09,0.0,100.0,98.2,89.1,70.9,36.7
NM,11,10,3.7,96.3,92.8,87.0,64.7,28.8
NM,11,11,6.3,93.7,90.7,85.7,63.0,24.7
NM,11,12,8.6,91.4,87.7,76.9,39.9,15.4
NM,12,01,8.4,91.6,87.5,67.1,23.6,7.7
NM,12,02,10.7,89.3,83.0,60.2,24.8,8.1
NM,12,03,11.1,88.9,81.8,60.0,24.9,9.1
NM,12,04,0.0,100.0,83.8,61.7,25.5,8.9
NM,12,05,0.0,100.0,95.6,68.3,25.2,2.6
NM,12,06,0.0,100.0,99.6,77.4,24.3,0.0
NM,12,07,0.0,100.0,99.8,80.2,25.4,0.0
NM,12,08,0.0,100.0,100.0,77.7,19.9,0.2
NM,12,09,0.0,100.0,100.0,62.4,12.3,0.7
NM,12,10,0.0,100.0,99.4,65.8,11.8,0.7
NM,12,11,0.1,99.9,98.8,80.2,19.7,0.8
NM,12,12,0.0,100.0,98.8,92.3,23.7,1.0
NM,13,01,0.0,100.0,98.6,93.3,30.5,1.0
NM,13,02,0.2,99.8,98.5,90.5,37.5,1.9
NM,13,03,0.2,99.8,98.5,89.8,49.9,4.3
NM,13,04,0.0,100.0,98.7,94.4,65.3,8.5
NM,13,05,0.0,100.0,99.5,97.9,81.8,43.4
NM,13,06,0.0,100.0,100.0,98.7,87.0,44.6
NM,13,07,0.0,100.0,99.7,97.9,84.6,36.6
NM,13,08,0.1,99.9,98.0,92.7,58.3,15.1
NM,13,09,1.0,99.0,85.9,59.7,25.2,4.3
NM,13,10,1.7,98.3,74.5,37.7,3.4,0.0
NM,13,11,0.9,99.1,76.0,37.4,3.7,0.0
NM,13,12,0.2,99.8,76.2,34.9,4.0,0.0
NM,14,01,0.4,99.6,83.9,36.8,6.2,0.0
NM,14,02,0.4,99.6,96.1,54.6,13.9,0.0
NM,14,03,0.5,99.5,96.3,65.4,23.6,0.0
NM,14,04,0.3,99.7,97.5,75.8,26.4,1.6
NM,14,05,0.1,99.9,97.1,86.1,34.9,3.8
NM,14,06,0.0,100.0,95.8,84.6,30.8,0.5
NM,14,07,0.0,100.0,96.1,76.4,35.0,0.3
NM,14,08,1.8,98.2,72.3,41.1,7.7,0.0
NM,14,09,8.2,91.8,66.8,35.9,7.6,0.0
NM,14,10,16.7,83.3,62.6,28.9,4.8,0.0
NM,14,11,17.2,82.8,62.6,27.8,1.5,0.0
NM,14,12,12.0,88.0,65.2,29.1,3.7,0.0
NM,15,01,12.0,88.0,64.6,29.2,3.7,0.0
NM,15,02,14.0,86.0,64.6,26.0,3.7,0.0
NM,15,03,15.5,84.5,66.4,19.3,0.0,0.0
NM,15,04,20.9,79.2,59.5,18.6,0.0,0.0
NM,15,05,32.7,67.3,45.9,13.4,0.0,0.0
NM,15,06,48.6,51.4,29.6,7.7,0.0,0.0
NM,15,07,49.4,50.6,20.8,2.2,0.0,0.0
NM,15,08,49.4,50.6,16.2,0.1,0.0,0.0
NM,15,09,50.7,49.3,11.4,0.0,0.0,0.0
NM,15,10,62.4,37.6,7.9,0.0,0.0,0.0
NM,15,11,73.8,26.2,4.7,0.0,0.0,0.0
NM,15,12,73.8,26.2,0.0,0.0,0.0,0.0
NM,16,01,89.0,11.0,0.0,0.0,0.0,0.0
NM,16,02,86.7,13.3,0.0,0.0,0.0,0.0
NM,16,03,39.2,60.9,9.3,0.0,0.0,0.0
NM,16,04,3.2,96.8,43.6,0.1,0.0,0.0
NM,16,05,15.2,84.8,39.0,0.0,0.0,0.0
NM,16,06,22.6,77.4,20.6,0.0,0.0,0.0
NM,16,07,18.2,81.8,17.1,0.0,0.0,0.0
NM,16,08,9.9,90.1,25.7,0.2,0.0,0.0
NV,00,01,27.2,72.8,0.0,0.0,0.0,0.0
NV,00,02,47.0,53.0,0.0,0.0,0.0,0.0
NV,00,03,96.5,3.5,0.0,0.0,0.0,0.0
NV,00,04,100.0,0.0,0.0,0.0,0.0,0.0
NV,00,05,100.0,0.0,0.0,0.0,0.0,0.0
NV,00,06,97.8,2.2,0.0,0.0,0.0,0.0
NV,00,07,70.6,29.4,0.0,0.0,0.0,0.0
NV,00,08,5.2,94.8,8.7,0.0,0.0,0.0
NV,00,09,45.3,54.7,7.1,0.0,0.0,0.0
NV,00,10,46.7,53.3,5.7,0.0,0.0,0.0
NV,00,11,91.1,8.9,0.0,0.0,0.0,0.0
NV,00,12,100.0,0.0,0.0,0.0,0.0,0.0
NV,01,01,81.7,18.3,0.0,0.0,0.0,0.0
NV,01,02,66.8,33.2,1.6,0.0,0.0,0.0
NV,01,03,59.4,40.6,4.0,0.0,0.0,0.0
NV,01,04,53.7,46.3,25.5,0.1,0.0,0.0
NV,01,05,53.9,46.1,31.0,1.0,0.0,0.0
NV,01,06,18.4,81.6,58.8,23.2,0.0,0.0
NV,01,07,12.2,87.8,70.4,56.8,37.9,0.0
NV,01,08,15.5,84.5,70.7,55.3,38.9,0.0
NV,01,09,8.2,91.8,79.6,55.2,40.2,0.0
NV,01,10,5.3,94.7,82.3,55.2,40.3,0.0
NV,01,11,5.5,94.5,80.8,54.9,40.3,0.0
NV,01,12,7.1,92.9,76.3,50.0,30.9,0.0
NV,02,01,7.2,92.8,65.7,31.9,4.7,0.0
NV,02,02,0.0,100.0,60.4,24.3,0.0,0.0
NV,02,03,0.9,99.1,60.3,13.0,0.0,0.0
NV,02,04,1.7,98.3,55.4,22.8,0.5,0.0
NV,02,05,1.5,98.5,65.2,26.1,4.3,0.0
NV,02,06,0.0,100.0,79.5,26.9,12.3,0.0
NV,02,07,0.0,100.0,95.0,32.7,15.6,0.0
NV,02,08,0.0,100.0,100.0,56.6,22.7,0.0
NV,02,09,0.0,100.0,100.0,72.8,22.7,0.0
NV,02,10,0.0,100.0,99.1,59.4,20.6,0.0
NV,02,11,0.0,100.0,97.6,43.5,12.9,0.0
NV,02,12,0.2,99.8,97.1,79.5,11.1,0.0
NV,03,01,1.8,98.2,94.5,86.3,37.5,0.0
NV,03,02,0.0,100.0,99.2,93.0,67.2,0.0
NV,03,03,0.0,100.0,100.0,98.4,65.6,0.0
NV,03,04,0.0,100.0,99.9,96.9,62.2,0.0
NV,03,05,0.0,100.0,99.2,94.5,42.6,0.0
NV,03,06,0.0,100.0,99.2,94.5,51.9,0.0
NV,03,07,0.0,100.0,99.0,95.0,60.7,1.6
NV,03,08,0.0,100.0,99.2,94.8,64.1,3.2
NV,03,09,0.0,100.0,99.0,95.5,61.1,3.4
NV,03,10,0.0,100.0,98.3,95.3,63.0,3.8
NV,03,11,0.0,100.0,99.6,95.0,61.6,2.8
NV,03,12,0.1,99.8,98.6,93.1,56.3,2.7
NV,04,01,0.9,99.1,95.7,90.9,26.2,0.6
NV,04,02,1.3,98.7,94.0,90.1,22.8,0.3
NV,04,03,1.4,98.7,94.0,75.3,13.6,0.0
NV,04,04,0.4,99.6,97.6,79.4,14.4,0.0
NV,04,05,0.0,100.0,100.0,84.1,23.2,0.0
NV,04,06,0.0,100.0,100.0,83.2,38.5,0.0
NV,04,07,0.0,100.0,100.0,86.2,38.5,0.0
NV,04,08,0.0,100.0,100.0,85.9,50.5,0.0
NV,04,09,0.0,100.0,100.0,85.0,53.2,0.0
NV,04,10,0.0,100.0,100.0,84.1,51.1,0.0
NV,04,11,0.0,100.0,99.1,77.2,40.7,0.0
NV,04,12,0.0,100.0,95.2,68.0,28.1,0.0
NV,05,01,4.0,96.0,72.1,33.2,8.0,0.0
NV,05,02,11.4,88.6,59.2,22.9,2.2,0.0
NV,05,03,12.4,87.6,56.9,22.1,2.2,0.0
NV,05,04,32.3,67.7,38.0,9.4,0.5,0.0
NV,05,05,83.9,16.1,3.9,0.0,0.0,0.0
NV,05,06,95.1,4.9,0.0,0.0,0.0,0.0
NV,05,07,95.4,4.6,0.0,0.0,0.0,0.0
NV,05,08,95.3,4.7,0.0,0.0,0.0,0.0
NV,05,09,96.5,3.5,0.0,0.0,0.0,0.0
NV,05,10,96.9,3.1,0.0,0.0,0.0,0.0
NV,05,11,96.9,3.1,0.0,0.0,0.0,0.0
NV,05,12,97.4,2.6,0.0,0.0,0.0,0.0
NV,06,01,98.3,1.7,0.0,0.0,0.0,0.0
NV,06,02,95.7,4.3,0.5,0.0,0.0,0.0
NV,06,03,94.3,5.6,2.0,0.0,0.0,0.0
NV,06,04,95.4,4.6,2.2,0.0,0.0,0.0
NV,06,05,94.8,5.2,1.5,0.0,0.0,0.0
NV,06,06,94.7,5.3,1.5,0.0,0.0,0.0
NV,06,07,96.8,3.2,0.1,0.0,0.0,0.0
NV,06,08,97.3,2.7,0.1,0.0,0.0,0.0
NV,06,09,94.5,5.5,1.3,0.0,0.0,0.0
NV,06,10,94.5,5.5,1.3,0.0,0.0,0.0
NV,06,11,94.5,5.5,1.3,0.0,0.0,0.0
NV,06,12,77.4,22.6,1.7,0.0,0.0,0.0
NV,07,01,50.4,49.6,8.9,1.9,0.0,0.0
NV,07,02,1.2,98.8,30.5,2.1,0.0,0.0
NV,07,03,0.7,99.3,55.4,8.1,0.1,0.0
NV,07,04,0.0,100.0,96.6,20.1,0.2,0.0
NV,07,05,0.0,100.0,93.1,27.6,0.4,0.0
NV,07,06,0.0,100.0,94.5,42.1,0.4,0.0
NV,07,07,0.0,100.0,100.0,82.6,9.2,0.0
NV,07,08,0.0,100.0,100.0,100.0,9.9,0.0
NV,07,09,0.0,100.0,100.0,98.9,10.0,0.0
NV,07,10,0.0,100.0,100.0,95.1,9.7,0.0
NV,07,11,0.0,100.0,100.0,90.7,8.9,0.0
NV,07,12,0.0,100.0,100.0,86.1,8.5,0.0
NV,08,01,0.0,100.0,99.8,84.4,1.7,0.0
NV,08,02,0.0,100.0,98.3,59.9,0.0,0.0
NV,08,03,0.0,100.0,95.5,58.8,0.0,0.0
NV,08,04,0.0,100.0,71.1,12.7,0.0,0.0
NV,08,05,0.0,100.0,64.8,12.1,0.0,0.0
NV,08,06,0.0,100.0,66.9,12.1,0.0,0.0
NV,08,07,0.0,100.0,70.5,14.1,0.0,0.0
NV,08,08,0.0,100.0,77.2,20.7,0.0,0.0
NV,08,09,0.0,100.0,76.1,20.8,0.0,0.0
NV,08,10,0.0,100.0,76.8,23.2,0.0,0.0
NV,08,11,0.0,100.0,79.0,26.7,0.0,0.0
NV,08,12,0.0,100.0,79.0,28.7,0.0,0.0
NV,09,01,0.0,100.0,77.5,29.2,0.0,0.0
NV,09,02,0.6,99.4,71.5,28.3,0.0,0.0
NV,09,03,1.2,98.8,63.6,13.7,0.0,0.0
NV,09,04,1.0,99.0,53.8,12.7,0.0,0.0
NV,09,05,7.4,92.6,45.0,8.2,0.0,0.0
NV,09,06,16.3,83.7,40.6,8.1,0.0,0.0
NV,09,07,24.8,75.2,36.0,10.6,0.0,0.0
NV,09,08,24.0,76.0,36.0,9.1,0.0,0.0
NV,09,09,23.9,76.1,36.0,8.6,0.0,0.0
NV,09,10,25.1,74.9,35.1,7.6,0.0,0.0
NV,09,11,24.6,75.4,44.4,7.7,0.0,0.0
NV,09,12,20.2,79.8,52.4,10.4,0.0,0.0
NV,10,01,12.0,88.0,55.2,17.8,0.0,0.0
NV,10,02,9.6,90.4,52.9,13.5,0.0,0.0
NV,10,03,9.3,90.7,45.4,14.2,0.0,0.0
NV,10,04,16.9,83.1,39.6,10.2,0.0,0.0
NV,10,05,21.9,78.1,39.3,9.1,0.0,0.0
NV,10,06,27.6,72.4,33.0,3.6,0.0,0.0
NV,10,07,26.0,74.0,28.8,0.0,0.0,0.0
NV,10,08,18.4,81.6,28.8,0.0,0.0,0.0
NV,10,09,14.9,85.1,28.8,0.0,0.0,0.0
NV,10,10,12.6,87.4,15.3,0.0,0.0,0.0
NV,10,11,31.2,68.8,8.9,0.0,0.0,0.0
NV,10,12,61.4,38.6,6.5,0.0,0.0,0.0
NV,11,01,96.7,3.3,0.0,0.0,0.0,0.0
NV,11,02,100.0,0.0,0.0,0.0,0.0,0.0
NV,11,03,93.9,6.1,0.0,0.0,0.0,0.0
NV,11,04,100.0,0.0,0.0,0.0,0.0,0.0
NV,11,05,100.0,0.0,0.0,0.0,0.0,0.0
NV,11,06,99.4,0.6,0.0,0.0,0.0,0.0
NV,11,07,97.8,2.2,0.0,0.0,0.0,0.0
NV,11,08,97.8,2.2,0.0,0.0,0.0,0.0
NV,11,09,77.6,22.4,0.0,0.0,0.0,0.0
NV,11,10,89.8,10.2,0.0,0.0,0.0,0.0
NV,11,11,94.8,5.2,0.0,0.0,0.0,0.0
NV,11,12,55.2,44.8,1.2,0.0,0.0,0.0
NV,12,01,9.2,90.8,48.9,0.0,0.0,0.0
NV,12,02,1.5,98.5,82.9,13.6,0.0,0.0
NV,12,03,0.4,99.6,92.6,49.1,0.0,0.0
NV,12,04,0.1,99.9,93.4,52.1,0.0,0.0
NV,12,05,0.1,99.9,97.0,66.0,0.0,0.0
NV,12,06,0.1,99.9,97.1,74.1,3.0,0.0
NV,12,07,0.0,100.0,98.9,78.8,14.9,0.0
NV,12,08,0.0,100.0,99.9,74.9,21.4,0.0
NV,12,09,0.0,100.0,99.8,62.0,27.1,0.0
NV,12,10,0.0,100.0,96.3,55.9,27.3,0.0
NV,12,11,0.0,100.0,94.3,59.9,27.4,0.0
NV,12,12,0.0,100.0,94.2,64.0,30.2,0.0
NV,13,01,0.1,99.9,93.8,57.3,10.7,0.0
NV,13,02,0.1,99.9,93.7,56.1,9.3,0.0
NV,13,03,0.0,100.0,88.9,55.5,12.2,0.0
NV,13,04,0.0,100.0,89.8,56.2,12.2,0.0
NV,13,05,0.0,100.0,93.0,63.8,12.2,0.0
NV,13,06,0.0,100.0,99.4,75.4,19.6,0.0
NV,13,07,0.0,100.0,99.9,87.8,28.4,5.4
NV,13,08,0.0,100.0,100.0,90.1,42.6,5.4
NV,13,09,0.2,99.8,98.2,80.9,33.5,5.4
NV,13,10,0.4,99.6,96.8,79.1,28.6,5.4
NV,13,11,0.4,99.6,96.8,78.7,28.6,5.4
NV,13,12,0.4,99.6,96.8,77.7,28.6,5.4
NV,14,01,0.0,100.0,96.8,80.3,35.8,5.4
NV,14,02,0.0,100.0,97.8,76.6,34.9,5.4
NV,14,03,0.0,100.0,99.7,77.6,33.5,6.1
NV,14,04,0.0,100.0,100.0,83.1,35.6,8.2
NV,14,05,0.0,100.0,100.0,86.4,38.7,8.2
NV,14,06,0.0,100.0,100.0,87.0,40.3,9.7
NV,14,07,0.0,100.0,100.0,86.9,55.0,11.2
NV,14,08,0.0,100.0,100.0,86.9,55.2,11.9
NV,14,09,0.0,100.0,98.6,76.5,49.1,11.9
NV,14,10,0.0,100.0,97.1,69.9,48.4,11.9
NV,14,11,0.0,100.0,97.0,69.1,48.4,11.9
NV,14,12,0.0,100.0,97.0,68.3,48.4,11.9
NV,15,01,0.0,100.0,97.7,68.3,48.8,13.4
NV,15,02,0.0,100.0,99.9,63.3,48.0,17.9
NV,15,03,0.0,100.0,99.9,69.0,48.0,18.4
NV,15,04,0.0,100.0,99.9,86.3,48.6,18.4
NV,15,05,0.0,100.0,99.9,87.0,49.3,18.4
NV,15,06,0.0,100.0,97.0,79.2,48.3,13.7
NV,15,07,0.0,100.0,95.0,76.1,45.6,11.1
NV,15,08,0.0,100.0,94.8,76.1,38.1,14.7
NV,15,09,0.0,100.0,94.8,76.1,37.5,15.9
NV,15,10,0.0,100.0,94.8,74.6,36.4,15.9
NV,15,11,0.0,100.0,94.3,70.0,31.9,9.5
NV,15,12,0.5,99.5,93.5,65.9,31.8,9.3
NV,16,01,1.3,98.7,78.9,52.6,28.4,7.1
NV,16,02,1.4,98.7,64.9,38.0,23.8,4.6
NV,16,03,4.9,95.1,60.4,36.8,23.2,2.5
NV,16,04,6.2,93.8,62.8,38.8,23.2,0.6
NV,16,05,27.0,73.0,56.6,32.2,12.5,0.0
NV,16,06,32.8,67.2,34.3,21.7,1.5,0.0
NV,16,07,32.8,67.2,34.3,21.7,0.3,0.0
NV,16,08,32.8,67.2,34.3,21.7,0.3,0.0
NY,00,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,03,98.9,1.1,0.0,0.0,0.0,0.0
NY,00,04,99.9,0.1,0.0,0.0,0.0,0.0
NY,00,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,06,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,07,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,09,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,10,100.0,0.0,0.0,0.0,0.0,0.0
NY,00,11,98.8,1.2,0.0,0.0,0.0,0.0
NY,00,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,01,01,92.8,7.3,0.0,0.0,0.0,0.0
NY,01,02,90.9,9.1,0.0,0.0,0.0,0.0
NY,01,03,93.1,6.9,0.0,0.0,0.0,0.0
NY,01,04,98.3,1.7,0.0,0.0,0.0,0.0
NY,01,05,23.8,76.2,25.9,0.0,0.0,0.0
NY,01,06,65.4,34.6,5.8,0.0,0.0,0.0
NY,01,07,66.0,34.0,4.8,0.0,0.0,0.0
NY,01,08,22.2,77.8,27.0,13.2,0.0,0.0
NY,01,09,33.9,66.1,19.3,10.1,0.0,0.0
NY,01,10,58.1,41.9,11.1,0.0,0.0,0.0
NY,01,11,44.2,55.8,22.2,0.0,0.0,0.0
NY,01,12,47.5,52.5,18.1,2.4,0.0,0.0
NY,02,01,59.1,40.9,16.0,5.5,0.0,0.0
NY,02,02,46.0,54.0,21.9,9.4,0.1,0.0
NY,02,03,44.3,55.7,22.6,11.9,0.2,0.0
NY,02,04,72.5,27.5,15.2,8.3,1.7,0.0
NY,02,05,85.5,14.5,7.5,4.4,0.0,0.0
NY,02,06,93.5,6.5,1.1,0.4,0.0,0.0
NY,02,07,59.0,41.0,2.4,0.0,0.0,0.0
NY,02,08,59.9,40.1,5.1,1.8,0.0,0.0
NY,02,09,15.0,85.0,30.6,0.0,0.0,0.0
NY,02,10,92.3,7.7,0.2,0.0,0.0,0.0
NY,02,11,99.9,0.1,0.0,0.0,0.0,0.0
NY,02,12,97.4,2.6,0.0,0.0,0.0,0.0
NY,03,01,96.8,3.2,0.0,0.0,0.0,0.0
NY,03,02,96.7,3.3,0.0,0.0,0.0,0.0
NY,03,03,90.9,9.1,0.0,0.0,0.0,0.0
NY,03,04,95.8,4.2,0.0,0.0,0.0,0.0
NY,03,05,90.7,9.3,0.0,0.0,0.0,0.0
NY,03,06,100.0,0.0,0.0,0.0,0.0,0.0
NY,03,07,95.3,4.7,0.0,0.0,0.0,0.0
NY,03,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,03,09,95.1,4.9,0.0,0.0,0.0,0.0
NY,03,10,100.0,0.0,0.0,0.0,0.0,0.0
NY,03,11,100.0,0.0,0.0,0.0,0.0,0.0
NY,03,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,03,88.8,11.2,0.0,0.0,0.0,0.0
NY,04,04,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,06,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,07,97.0,3.0,0.0,0.0,0.0,0.0
NY,04,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,09,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,10,100.0,0.0,0.0,0.0,0.0,0.0
NY,04,11,95.7,4.3,0.0,0.0,0.0,0.0
NY,04,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,05,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,05,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,05,03,100.0,0.0,0.0,0.0,0.0,0.0
NY,05,04,89.6,10.4,0.0,0.0,0.0,0.0
NY,05,05,87.2,12.8,0.0,0.0,0.0,0.0
NY,05,06,64.2,35.8,0.0,0.0,0.0,0.0
NY,05,07,86.3,13.7,0.0,0.0,0.0,0.0
NY,05,08,40.0,60.0,11.9,0.0,0.0,0.0
NY,05,09,74.4,25.6,3.7,0.0,0.0,0.0
NY,05,10,93.5,6.5,2.1,0.0,0.0,0.0
NY,05,11,100.0,0.0,0.0,0.0,0.0,0.0
NY,05,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,03,94.8,5.2,0.0,0.0,0.0,0.0
NY,06,04,74.3,25.7,0.0,0.0,0.0,0.0
NY,06,05,70.9,29.1,0.0,0.0,0.0,0.0
NY,06,06,88.6,11.4,0.0,0.0,0.0,0.0
NY,06,07,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,09,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,10,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,11,100.0,0.0,0.0,0.0,0.0,0.0
NY,06,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,03,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,04,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,07,06,88.3,11.7,0.0,0.0,0.0,0.0
NY,07,07,79.4,20.6,8.4,0.0,0.0,0.0
NY,07,08,75.9,24.1,8.6,0.0,0.0,0.0
NY,07,09,43.4,56.6,28.0,9.2,0.0,0.0
NY,07,10,63.3,36.7,16.4,3.0,0.0,0.0
NY,07,11,89.2,10.8,0.0,0.0,0.0,0.0
NY,07,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,03,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,04,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,06,76.0,24.0,0.0,0.0,0.0,0.0
NY,08,07,91.6,8.4,0.0,0.0,0.0,0.0
NY,08,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,08,09,99.6,0.4,0.0,0.0,0.0,0.0
NY,08,10,97.9,2.1,0.0,0.0,0.0,0.0
NY,08,11,99.2,0.8,0.0,0.0,0.0,0.0
NY,08,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,01,100.0,0.1,0.0,0.0,0.0,0.0
NY,09,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,03,97.4,2.6,0.0,0.0,0.0,0.0
NY,09,04,86.2,13.8,0.0,0.0,0.0,0.0
NY,09,05,78.3,21.7,0.0,0.0,0.0,0.0
NY,09,06,98.5,1.5,0.0,0.0,0.0,0.0
NY,09,07,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,09,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,10,98.7,1.3,0.0,0.0,0.0,0.0
NY,09,11,100.0,0.0,0.0,0.0,0.0,0.0
NY,09,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,10,01,100.0,0.0,0.0,0.0,0.0,0.0
NY,10,02,100.0,0.0,0.0,0.0,0.0,0.0
NY,10,03,100.0,0.0,0.0,0.0,0.0,0.0
NY,10,04,65.4,34.6,2.0,0.0,0.0,0.0
NY,10,05,78.8,21.2,2.0,0.0,0.0,0.0
NY,10,06,68.8,31.2,1.3,0.0,0.0,0.0
NY,10,07,85.0,15.0,0.1,0.0,0.0,0.0
NY,10,08,83.9,16.1,1.4,0.0,0.0,0.0
NY,10,09,80.9,19.1,3.8,0.0,0.0,0.0
NY,10,10,97.3,2.7,0.0,0.0,0.0,0.0
NY,10,11,99.0,1.0,0.0,0.0,0.0,0.0
NY,10,12,100.0,0.0,0.0,0.0,0.0,0.0
NY,11,01,96.4,3.6,0.0,0.0,0.0,0.0
NY,11,02,85.7,14.4,0.0,0.0,0.0,0.0
NY,11,03,97.1,2.9,0.0,0.0,0.0,0.0
NY,11,04,100.0,0.0,0.0,0.0,0.0,0.0
NY,11,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,11,06,100.0,0.0,0.0,0.0,0.0,0.0
NY,11,07,86.0,14.0,0.0,0.0,0.0,0.0
NY,11,08,62.7,37.3,17.2,0.0,0.0,0.0
NY,11,09,89.9,10.1,0.0,0.0,0.0,0.0
NY,11,10,98.1,1.9,0.0,0.0,0.0,0.0
NY,11,11,100.0,0.0,0.0,0.0,0.0,0.0
NY,11,12,97.2,2.8,0.0,0.0,0.0,0.0
NY,12,01,90.1,9.9,0.0,0.0,0.0,0.0
NY,12,02,86.5,13.5,0.0,0.0,0.0,0.0
NY,12,03,78.5,21.5,0.0,0.0,0.0,0.0
NY,12,04,56.1,43.9,8.6,2.1,0.0,0.0
NY,12,05,75.5,24.5,5.3,0.5,0.0,0.0
NY,12,06,90.8,9.2,0.0,0.0,0.0,0.0
NY,12,07,30.4,69.6,20.6,0.0,0.0,0.0
NY,12,08,15.9,84.1,32.8,0.0,0.0,0.0
NY,12,09,37.5,62.5,23.7,0.0,0.0,0.0
NY,12,10,60.8,39.2,10.4,0.0,0.0,0.0
NY,12,11,73.5,26.6,0.0,0.0,0.0,0.0
NY,12,12,68.1,31.9,0.0,0.0,0.0,0.0
NY,13,01,88.3,11.8,0.0,0.0,0.0,0.0
NY,13,02,86.0,14.0,0.0,0.0,0.0,0.0
NY,13,03,85.3,14.7,0.0,0.0,0.0,0.0
NY,13,04,80.1,19.9,0.0,0.0,0.0,0.0
NY,13,05,70.3,29.7,1.3,0.0,0.0,0.0
NY,13,06,94.0,6.0,0.0,0.0,0.0,0.0
NY,13,07,100.0,0.0,0.0,0.0,0.0,0.0
NY,13,08,100.0,0.0,0.0,0.0,0.0,0.0
NY,13,09,97.3,2.7,0.0,0.0,0.0,0.0
NY,13,10,70.5,29.5,1.2,0.0,0.0,0.0
NY,13,11,67.0,33.0,4.8,0.0,0.0,0.0
NY,13,12,68.9,31.1,4.9,0.0,0.0,0.0
NY,14,01,87.2,12.8,1.7,0.0,0.0,0.0
NY,14,02,94.5,5.5,0.0,0.0,0.0,0.0
NY,14,03,96.7,3.3,0.0,0.0,0.0,0.0
NY,14,04,100.0,0.0,0.0,0.0,0.0,0.0
NY,14,05,100.0,0.0,0.0,0.0,0.0,0.0
NY,14,06,100.0,0.0,0.0,0.0,0.0,0.0
NY,14,07,98.9,1.1,0.0,0.0,0.0,0.0
